date_et,computed_at,underlying,exp_window,level_type,level_price,session_high,session_low,session_close,tested,outcome,distance_pct,scored_at
2026-07-08,2026-07-08T15:55:00-04:00,SPY,intraday,pdl,745.21,746.15,739.51,745.29,true,held,0.00010735228995843753,2026-07-08T17:45:01-04:00
2026-07-08,2026-07-08T15:55:00-04:00,SPY,intraday,vah,748.75,746.15,739.51,745.29,false,not_tested,-0.0034724540901502807,2026-07-08T17:45:01-04:00
2026-07-08,2026-07-08T15:55:00-04:00,SPY,intraday,val,745.75,746.15,739.51,745.29,true,held,-0.0006168286959437297,2026-07-08T17:45:01-04:00
2026-07-08,2026-07-08T15:55:00-04:00,SPY,intraday,vpoc,746.75,746.15,739.51,745.29,true,held,-0.001955138935386724,2026-07-08T17:45:01-04:00
2026-07-08,2026-07-08T09:00:03-04:00,SPY,le45dte,call_wall,747.6198884572585,746.15,739.51,745.29,true,held,-0.003116407807270047,2026-07-08T17:45:01-04:00
2026-07-08,2026-07-08T09:00:03-04:00,SPY,le45dte,expected_range,,746.15,739.51,745.29,true,held,,2026-07-08T17:45:01-04:00
2026-07-08,2026-07-08T09:00:03-04:00,SPY,le45dte,gamma_flip,742.2330049827533,746.15,739.51,745.29,true,held,0.004118646027223886,2026-07-08T17:45:01-04:00
2026-07-08,2026-07-08T09:00:03-04:00,SPY,le45dte,key_gamma,742.6687633681377,746.15,739.51,745.29,true,held,0.0035294828073480816,2026-07-08T17:45:01-04:00
2026-07-08,2026-07-08T09:00:03-04:00,SPY,le45dte,put_wall,742.6687633681377,746.15,739.51,745.29,true,held,0.0035294828073480816,2026-07-08T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,0dte,call_wall,7561.54,7595,7529.5,7588.5,true,broke,0.003565411278654882,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,0dte,expected_range,,7595,7529.5,7588.5,true,held,,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,0dte,gamma_flip,7531.184401070553,7595,7529.5,7588.5,true,held,0.0076104362709934386,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,0dte,key_gamma,7561.54,7595,7529.5,7588.5,true,broke,0.003565411278654882,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,0dte,put_wall,7536.54,7595,7529.5,7588.5,true,held,0.006894410432373481,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,ES,intraday,pdh,7536.5,7595,7529.5,7588.5,true,held,0.006899754527963909,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,ES,intraday,pdl,7469.5,7595,7529.5,7588.5,false,not_tested,0.008032666175781512,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,ES,intraday,vah,7529.5,7595,7529.5,7588.5,true,held,0.007835845673683511,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,ES,intraday,val,7497.5,7595,7529.5,7588.5,false,not_tested,0.00426808936312104,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,ES,intraday,vpoc,7517.5,7595,7529.5,7588.5,true,held,0.009444629198536747,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,le45dte,call_wall,7561.54,7595,7529.5,7588.5,true,broke,0.003565411278654882,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,le45dte,expected_range,,7595,7529.5,7588.5,true,held,,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,le45dte,gamma_flip,7530.126626119146,7595,7529.5,7588.5,true,held,0.007751977726161884,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,le45dte,key_gamma,7561.54,7595,7529.5,7588.5,true,broke,0.003565411278654882,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,ES,le45dte,put_wall,7511.54,7595,7529.5,7588.5,true,held,0.01024556881811187,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,0dte,call_wall,7500,7546.89,7481.73,7542.28,true,broke,0.0056373333333333,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,0dte,expected_range,,7546.89,7481.73,7542.28,true,broke,,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,0dte,gamma_flip,7469.644401070553,7546.89,7481.73,7542.28,true,held,0.009724103990684869,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,0dte,key_gamma,7500,7546.89,7481.73,7542.28,true,broke,0.0056373333333333,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,0dte,put_wall,7475,7546.89,7481.73,7542.28,true,held,0.009000668896321036,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPX,intraday,pdh,7487.41,7546.89,7481.73,7542.28,true,held,0.007328301775914488,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPX,intraday,pdl,7421.82,7546.89,7481.73,7542.28,false,not_tested,0.00807214402936205,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPX,intraday,vah,7487.5,7546.89,7481.73,7542.28,true,held,0.007316193656093455,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPX,intraday,val,7457.5,7546.89,7481.73,7542.28,false,not_tested,0.0032490781092858953,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPX,intraday,vpoc,7477.5,7546.89,7481.73,7542.28,true,held,0.008663323303243028,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,le45dte,call_wall,7500,7546.89,7481.73,7542.28,true,broke,0.0056373333333333,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,le45dte,expected_range,,7546.89,7481.73,7542.28,true,broke,,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,le45dte,gamma_flip,7468.586626119146,7546.89,7481.73,7542.28,true,held,0.009867111084061521,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,le45dte,key_gamma,7500,7546.89,7481.73,7542.28,true,broke,0.0056373333333333,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPX,le45dte,put_wall,7450,7546.89,7481.73,7542.28,false,not_tested,0.004259060402684505,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,0dte,call_wall,748.816271110333,751.97,745.59,751.65,true,broke,0.0037842779317083714,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,0dte,expected_range,,751.97,745.59,751.65,true,held,,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,0dte,gamma_flip,745.7855022573104,751.97,745.59,751.65,true,held,0.007863518028895889,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,0dte,key_gamma,748.816271110333,751.97,745.59,751.65,true,broke,0.0037842779317083714,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,0dte,put_wall,746.3202168732986,751.97,745.59,751.65,true,held,0.007141415984991619,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPY,intraday,pdh,746.14,751.97,745.59,751.65,true,held,0.00738467311764547,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPY,intraday,pdl,739.51,751.97,745.59,751.65,false,not_tested,0.008221660288569514,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPY,intraday,vah,745.25,751.97,745.59,751.65,true,held,0.008587722240858742,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPY,intraday,val,742.25,751.97,745.59,751.65,false,not_tested,0.0044998315931290426,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T15:55:00-04:00,SPY,intraday,vpoc,745.25,751.97,745.59,751.65,true,held,0.008587722240858742,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,le45dte,call_wall,748.816271110333,751.97,745.59,751.65,true,broke,0.0037842779317083714,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,le45dte,expected_range,,751.97,745.59,751.65,true,held,,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,le45dte,gamma_flip,745.6798917113389,751.97,745.59,751.65,true,held,0.00800626160772509,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,le45dte,key_gamma,748.816271110333,751.97,745.59,751.65,true,broke,0.0037842779317083714,2026-07-09T17:45:01-04:00
2026-07-09,2026-07-09T09:00:03-04:00,SPY,le45dte,put_wall,743.8241626362642,751.97,745.59,751.65,true,held,0.01052108516614925,2026-07-09T17:45:01-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,0dte,call_wall,7595.11,7627.25,7552.75,7622.5,true,broke,0.003606267716991634,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,0dte,expected_range,,7627.25,7552.75,7622.5,true,held,,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,0dte,gamma_flip,7560.924358598335,7627.25,7552.75,7622.5,true,held,0.008143930355769373,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,0dte,key_gamma,7595.11,7627.25,7552.75,7622.5,true,broke,0.003606267716991634,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,0dte,put_wall,7545.11,7627.25,7552.75,7622.5,true,held,0.010256974384733997,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,ES,intraday,pdh,7595,7627.25,7552.75,7622.5,true,broke,0.003620803159973667,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,ES,intraday,pdl,7529.5,7627.25,7552.75,7622.5,false,not_tested,0.0030878544392057903,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,ES,intraday,vah,7594.5,7627.25,7552.75,7622.5,true,broke,0.0036868786621897425,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,ES,intraday,val,7554.5,7627.25,7552.75,7622.5,true,held,0.009001257528625323,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,ES,intraday,vpoc,7586.5,7627.25,7552.75,7622.5,true,held,0.004745271205430699,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,le45dte,call_wall,7595.11,7627.25,7552.75,7622.5,true,broke,0.003606267716991634,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,le45dte,expected_range,,7627.25,7552.75,7622.5,true,held,,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,le45dte,gamma_flip,7545.8767646646675,7627.25,7552.75,7622.5,true,held,0.010154318407920304,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,le45dte,key_gamma,7595.11,7627.25,7552.75,7622.5,true,broke,0.003606267716991634,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,ES,le45dte,put_wall,7545.11,7627.25,7552.75,7622.5,true,held,0.010256974384733997,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,0dte,call_wall,7550,7579.93,7508.16,7575.38,true,broke,0.0033615894039735242,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,0dte,expected_range,,7579.93,7508.16,7575.38,true,held,,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,0dte,gamma_flip,7515.814358598335,7579.93,7508.16,7575.38,true,held,0.007925374225551462,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,0dte,key_gamma,7550,7579.93,7508.16,7575.38,true,broke,0.0033615894039735242,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,0dte,put_wall,7500,7579.93,7508.16,7575.38,true,held,0.010050666666666682,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPX,intraday,pdh,7546.89,7579.93,7508.16,7575.38,true,held,0.0037750649605333827,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPX,intraday,pdl,7481.73,7579.93,7508.16,7575.38,false,not_tested,0.003532605426819772,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPX,intraday,vah,7547.5,7579.93,7508.16,7575.38,true,held,0.0036939383901954436,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPX,intraday,val,7507.5,7579.93,7508.16,7575.38,true,held,0.009041625041625057,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPX,intraday,vpoc,7537.5,7579.93,7508.16,7575.38,true,held,0.005025538971807643,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,le45dte,call_wall,7550,7579.93,7508.16,7575.38,true,broke,0.0033615894039735242,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,le45dte,expected_range,,7579.93,7508.16,7575.38,true,held,,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,le45dte,gamma_flip,7500.766764664668,7579.93,7508.16,7575.38,true,held,0.00994741440126195,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,le45dte,key_gamma,7550,7579.93,7508.16,7575.38,true,broke,0.0033615894039735242,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPX,le45dte,put_wall,7500,7579.93,7508.16,7575.38,true,held,0.010050666666666682,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,0dte,call_wall,752.3537708586306,755.42,748.1,754.86,true,broke,0.003331184395486148,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,0dte,expected_range,,755.42,748.1,754.86,true,held,,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,0dte,gamma_flip,748.9471885781321,755.42,748.1,754.86,true,held,0.007894830920045653,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,0dte,key_gamma,752.3537708586306,755.42,748.1,754.86,true,broke,0.003331184395486148,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,0dte,put_wall,747.371295554931,755.42,748.1,754.86,true,held,0.010020058958122843,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPY,intraday,pdh,751.97,755.42,748.1,754.86,true,held,0.0038432384270648914,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPY,intraday,pdl,745.59,755.42,748.1,754.86,false,not_tested,0.0033664614600517587,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPY,intraday,vah,751.75,755.42,748.1,754.86,true,held,0.0041370136348520305,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPY,intraday,val,748.25,755.42,748.1,754.86,true,held,0.008833945873705331,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T15:55:03-04:00,SPY,intraday,vpoc,751.25,755.42,748.1,754.86,true,held,0.0048053244592346275,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,le45dte,call_wall,752.3537708586306,755.42,748.1,754.86,true,broke,0.003331184395486148,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,le45dte,expected_range,,755.42,748.1,754.86,true,held,,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,le45dte,gamma_flip,747.4477032750401,755.42,748.1,754.86,true,held,0.009916809821586114,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,le45dte,key_gamma,752.3537708586306,755.42,748.1,754.86,true,broke,0.003331184395486148,2026-07-10T17:45:03-04:00
2026-07-10,2026-07-10T09:00:00-04:00,SPY,le45dte,put_wall,747.371295554931,755.42,748.1,754.86,true,held,0.010020058958122843,2026-07-10T17:45:03-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,0dte,call_wall,7671.11,7610.5,7551,7561.25,false,not_tested,-0.007901072986829764,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,0dte,expected_range,,7610.5,7551,7561.25,true,held,,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,0dte,key_gamma,7571.11,7610.5,7551,7561.25,true,broke,-0.0013023189466273338,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,0dte,put_wall,7571.11,7610.5,7551,7561.25,true,broke,-0.0013023189466273338,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,ES,intraday,pdh,7627.25,7610.5,7551,7561.25,true,held,-0.008653184306270281,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,ES,intraday,pdl,7552.75,7610.5,7551,7561.25,true,held,0.001125417894144517,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,ES,intraday,vah,7614.5,7610.5,7551,7561.25,true,held,-0.006993236588088515,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,ES,intraday,val,7584.5,7610.5,7551,7561.25,true,broke,-0.0030654624563254003,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,ES,intraday,vpoc,7598.5,7610.5,7551,7561.25,true,held,-0.0049022833453971175,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,le45dte,call_wall,7621.11,7610.5,7551,7561.25,true,held,-0.007854498885332933,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,le45dte,expected_range,,7610.5,7551,7561.25,true,held,,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,le45dte,gamma_flip,7551.055768393394,7610.5,7551,7561.25,true,held,0.001350040566416723,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,le45dte,key_gamma,7571.11,7610.5,7551,7561.25,true,broke,-0.0013023189466273338,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,ES,le45dte,put_wall,7571.11,7610.5,7551,7561.25,true,broke,-0.0013023189466273338,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,0dte,call_wall,7650,7565.37,7506.41,7515.9,false,not_tested,-0.01106274509803923,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,0dte,expected_range,,7565.37,7506.41,7515.9,true,broke,,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,0dte,key_gamma,7550,7565.37,7506.41,7515.9,true,held,-0.004516556291390777,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,0dte,put_wall,7550,7565.37,7506.41,7515.9,true,broke,-0.004516556291390777,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPX,intraday,pdh,7579.93,7565.37,7506.41,7515.9,true,held,-0.008447307560887851,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPX,intraday,pdl,7508.16,7565.37,7506.41,7515.9,true,held,0.0010308784042960969,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPX,intraday,vah,7577.5,7565.37,7506.41,7515.9,true,held,-0.008129330254041618,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPX,intraday,val,7547.5,7565.37,7506.41,7515.9,true,broke,-0.004186816826763877,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPX,intraday,vpoc,7557.5,7565.37,7506.41,7515.9,true,held,-0.005504465762487643,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,le45dte,call_wall,7600,7565.37,7506.41,7515.9,false,not_tested,-0.004556578947368436,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,le45dte,expected_range,,7565.37,7506.41,7515.9,true,broke,,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,le45dte,gamma_flip,7529.945768393394,7565.37,7506.41,7515.9,true,broke,-0.001865321321748569,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,le45dte,key_gamma,7550,7565.37,7506.41,7515.9,true,held,-0.004516556291390777,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPX,le45dte,put_wall,7550,7565.37,7506.41,7515.9,true,broke,-0.004516556291390777,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,0dte,call_wall,760.0426512694395,753.91,748,749.1,false,not_tested,-0.00806882516289926,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,0dte,expected_range,,753.91,748,749.1,true,held,,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,0dte,key_gamma,750.1074532136299,753.91,748,749.1,true,broke,-0.001343078527367971,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,0dte,put_wall,750.1074532136299,753.91,748,749.1,true,broke,-0.001343078527367971,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPY,intraday,pdh,755.42,753.91,748,749.1,true,held,-0.008366206878292787,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPY,intraday,pdl,748.1,753.91,748,749.1,true,held,0.001336719689881032,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPY,intraday,vah,755.25,753.91,748,749.1,true,held,-0.00814299900695131,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPY,intraday,val,752.25,753.91,748,749.1,true,broke,-0.004187437686939152,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T20:58:43-04:00,SPY,intraday,vpoc,755.25,753.91,748,749.1,true,held,-0.00814299900695131,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,le45dte,call_wall,755.0750522415348,753.91,748,749.1,true,held,-0.007913189852845821,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,le45dte,expected_range,,753.91,748,749.1,true,held,,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,le45dte,gamma_flip,748.1150255849428,753.91,748,749.1,true,held,0.0013166082505655524,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,le45dte,key_gamma,750.1074532136299,753.91,748,749.1,true,broke,-0.001343078527367971,2026-07-13T17:45:01-04:00
2026-07-13,2026-07-13T09:00:01-04:00,SPY,le45dte,put_wall,750.1074532136299,753.91,748,749.1,true,broke,-0.001343078527367971,2026-07-13T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,0dte,call_wall,7616.66,7603.75,7556.5,7589.25,true,held,-0.003598690239553801,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,0dte,expected_range,,7603.75,7556.5,7589.25,true,held,,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,0dte,gamma_flip,7597.394253223566,7603.75,7556.5,7589.25,true,held,-0.0010719798067752523,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,0dte,key_gamma,7566.66,7603.75,7556.5,7589.25,true,held,0.002985465185431901,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,0dte,put_wall,7566.66,7603.75,7556.5,7589.25,true,held,0.002985465185431901,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T15:55:00-04:00,ES,intraday,onh,7613.75,7603.75,7556.5,7589.25,true,held,-0.003217862419963881,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T15:55:00-04:00,ES,intraday,onl,7531.5,7603.75,7556.5,7589.25,false,not_tested,0.003319391887406227,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T15:55:00-04:00,ES,intraday,pdh,7610.5,7603.75,7556.5,7589.25,true,held,-0.002792194993758623,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T15:55:00-04:00,ES,intraday,pdl,7551,7603.75,7556.5,7589.25,true,held,0.005065554231227652,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T15:55:00-04:00,ES,intraday,vah,7594.5,7603.75,7556.5,7589.25,true,held,-0.0006912897491605768,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T15:55:00-04:00,ES,intraday,val,7554.5,7603.75,7556.5,7589.25,true,held,0.004599907339996029,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T15:55:00-04:00,ES,intraday,vpoc,7566.5,7603.75,7556.5,7589.25,true,held,0.0030066741558184102,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,le45dte,call_wall,7666.66,7603.75,7556.5,7589.25,false,not_tested,-0.008205659309268946,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,le45dte,expected_range,,7603.75,7556.5,7589.25,true,held,,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,le45dte,key_gamma,7566.66,7603.75,7556.5,7589.25,true,held,0.002985465185431901,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,ES,le45dte,put_wall,7566.66,7603.75,7556.5,7589.25,true,held,0.002985465185431901,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,SPX,0dte,call_wall,7550,7557.44,7513.23,7544.29,true,held,-0.0007562913907284817,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,SPX,0dte,expected_range,,7557.44,7513.23,7544.29,true,held,,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,SPX,0dte,gamma_flip,7530.734253223566,7557.44,7513.23,7544.29,true,held,0.0018000564514185594,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,SPX,0dte,key_gamma,7500,7557.44,7513.23,7544.29,true,held,0.005905333333333328,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T09:00:01-04:00,SPX,0dte,put_wall,7500,7557.44,7513.23,7544.29,true,held,0.005905333333333328,2026-07-14T17:45:01-04:00
2026-07-14,2026-07-14T15:55:00-04:00,SPX,intraday,pdh,7565.37,7557.44,7513.23,7544.29,true,held,-0.0027863805735872703,2026-07-14T17:45:01-04:00
